deviceModel,MODULAIR-PM
deviceID,e00fce68189d72ca9f5df0fc
deviceSN,MOD-PM-00384
timestamp_iso,sample_rh,sample_temp,sample_pres,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MToF,bin3MToF,bin5MToF,bin7MToF,sample_period,sample_flow,opc_temp,opc_rh,opc_pm1,opc_pm25,opc_pm10,laser_status,pm1_std,pm25_std,pm10_std,pm1_env,pm25_env,pm10_env,neph_bin0,neph_bin1,neph_bin2,neph_bin3,neph_bin4,neph_bin5,flag,fw,connection_status,iteration,measurement_state,operating_state
2025-11-01T00:49:29Z,52.72,21.18,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.500,3.70,21.43,59.43,0.000,0.000,0.000,638,0.0,0.0,0.0,0.0,0.0,0.0,90.000,30.000,0.000,0.000,0.000,0.000,6,24,0,1,0,0
2025-11-01T00:49:34Z,52.51,21.18,0.0,7.8046,0.6820,0.3789,0.0000,0.0000,0.0758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.0000,16.3333,0.0000,4.999,2.64,21.72,59.01,1.362,2.168,2.459,642,0.0,0.0,0.0,0.0,0.0,0.0,71.000,32.000,0.000,0.000,0.000,0.000,0,24,0,2,1,0
2025-11-01T00:49:39Z,52.54,21.18,0.0,2.1429,0.5714,0.1429,0.0000,0.0714,0.0000,0.0714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,5.000,2.80,21.84,58.81,0.574,1.864,3.101,640,0.0,0.0,0.0,0.0,0.0,0.0,60.000,30.000,0.000,0.000,0.000,0.000,0,24,0,3,1,0
2025-11-01T00:49:44Z,52.49,21.18,0.0,2.3734,0.9324,0.0000,0.1695,0.0848,0.0848,0.0848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6667,12.0000,16.3333,0.0000,4.999,2.36,21.98,58.55,0.828,3.315,5.119,639,0.0,0.0,0.0,0.0,0.0,0.0,58.000,32.000,0.000,0.000,0.000,0.000,0,24,0,4,1,0
2025-11-01T00:49:49Z,52.51,21.21,0.0,2.2318,0.6009,0.7725,0.0858,0.0000,0.0000,0.0858,0.0000,0.0858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6667,11.3333,0.0000,0.0000,5.000,2.33,22.10,58.27,1.026,3.382,16.425,638,0.0,0.0,0.0,0.0,0.0,0.0,62.000,37.000,0.000,0.000,0.000,0.000,0,24,0,5,1,0
2025-11-01T00:49:54Z,52.50,21.17,0.0,2.3534,0.6724,0.4203,0.0000,0.0000,0.0841,0.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.0000,24.0000,0.0000,4.999,2.38,22.21,57.98,0.795,2.777,4.505,638,0.0,0.0,0.0,0.0,0.0,0.0,61.000,30.000,0.000,0.000,0.000,0.000,0,24,0,6,1,0
2025-11-01T00:49:59Z,52.31,21.18,0.0,3.4286,0.4898,0.3265,0.0000,0.0000,0.0816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,22.0000,0.0000,5.000,2.45,22.34,57.66,0.784,1.615,1.929,640,0.0,0.0,0.0,0.0,0.0,0.0,50.000,18.000,0.000,0.000,0.000,0.000,0,24,0,7,1,0
2025-11-01T00:50:04Z,52.30,21.18,0.0,2.7761,0.4899,0.0816,0.0816,0.0000,0.0816,0.0000,0.0000,0.0816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.3333,11.6667,0.0000,4.999,2.45,22.48,57.39,0.626,2.309,13.658,641,0.0,0.0,0.0,0.0,0.0,0.0,45.000,16.000,0.000,0.000,0.000,0.000,0,24,0,8,1,0
2025-11-01T00:50:09Z,52.07,21.18,0.0,2.5106,0.6479,0.2430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.0000,0.0000,0.0000,4.999,2.47,22.58,57.13,0.623,0.717,0.717,641,0.0,0.0,0.0,0.0,0.0,0.0,51.000,29.000,0.000,0.000,0.000,0.000,0,24,0,9,1,0
2025-11-01T00:50:14Z,52.19,21.18,0.0,2.3627,0.3938,0.3150,0.0788,0.2363,0.0000,0.0788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,11.3333,0.0000,0.0000,4.999,2.54,22.68,56.85,0.884,3.125,4.586,640,0.0,0.0,0.0,0.0,0.0,0.0,57.000,39.000,0.000,0.000,0.000,0.000,0,24,0,10,1,0
